contract_id,address,static_severity,behavioral_score,correlation_score,fused_risk_score,triggered_rules,findings_matched,label
kg_5e58ddf7a0e7,0xAdversary0063,0.0,0.5678,0.0,0.1987,,,1
kg_00aad096d3a6,0xBenign0033,0.0,0.5677,0.0,0.1987,,,1
kg_d65a20e36bb3,0xStealth0054,0.0,0.5674,0.0,0.1986,,,1
kg_5e58ddf7a0e7,0xStealth0046,0.0,0.5668,0.0,0.1984,,,1
kg_00aad096d3a6,0xAdversary0100,0.0,0.5665,0.0,0.1983,,,1
kg_5e58ddf7a0e7,0xAdversary0034,0.0,0.5666,0.0,0.1983,,,1
kg_5e58ddf7a0e7,0xAdversary0045,0.0,0.5666,0.0,0.1983,,,1
kg_5e58ddf7a0e7,0xStealth0037,0.0,0.5664,0.0,0.1982,,,1
kg_d65a20e36bb3,0xAdversary0040,0.0,0.5661,0.0,0.1981,,,1
kg_d65a20e36bb3,0xBenign0005,0.0,0.5656,0.0,0.198,,,1
kg_5e58ddf7a0e7,0xStealth0004,0.0,0.5654,0.0,0.1979,,,1
kg_d65a20e36bb3,0xBenign0000,0.0,0.5651,0.0,0.1978,,,1
kg_fdaf0fa7538f,0xAdversary0000,0.0,0.5651,0.0,0.1978,,,1
kg_00aad096d3a6,0xAdversary0064,0.0,0.5649,0.0,0.1977,,,1
kg_5e58ddf7a0e7,0xStealth0018,0.0,0.5649,0.0,0.1977,,,1
kg_5e58ddf7a0e7,0xStealth0078,0.0,0.5646,0.0,0.1976,,,1
kg_5e58ddf7a0e7,0xStealth0011,0.0,0.5646,0.0,0.1976,,,0
kg_d65a20e36bb3,0xStealth0002,0.0,0.5642,0.0,0.1975,,,0
kg_00aad096d3a6,0xAdversary0107,0.0,0.5637,0.0,0.1973,,,0
kg_d65a20e36bb3,0xAdversary0027,0.0,0.5632,0.0,0.1971,,,0
kg_fdaf0fa7538f,0xBenign0009,0.0,0.5631,0.0,0.1971,,,0
kg_00aad096d3a6,0xAdversary0009,0.0,0.5622,0.0,0.1968,,,0
kg_fdaf0fa7538f,0xAdversary0053,0.0,0.5621,0.0,0.1967,,,0
kg_5e58ddf7a0e7,0xStealth0008,0.0,0.562,0.0,0.1967,,,0
kg_00aad096d3a6,0xAdversary0033,0.0,0.5613,0.0,0.1965,,,0
kg_d65a20e36bb3,0xAdversary0088,0.0,0.561,0.0,0.1964,,,0
kg_5e58ddf7a0e7,0xStealth0003,0.0,0.5607,0.0,0.1963,,,0
kg_fdaf0fa7538f,0xAdversary0100,0.0,0.5606,0.0,0.1962,,,0
kg_d65a20e36bb3,0xStealth0023,0.0,0.5604,0.0,0.1962,,,0
kg_00aad096d3a6,0xAdversary0041,0.0,0.5603,0.0,0.1961,,,0
kg_00aad096d3a6,0xAdversary0035,0.0,0.5602,0.0,0.1961,,,0
kg_5e58ddf7a0e7,0xStealth0062,0.0,0.5601,0.0,0.1961,,,0
kg_fdaf0fa7538f,0xBenign0005,0.0,0.5603,0.0,0.1961,,,0
kg_5e58ddf7a0e7,0xAdversary0088,0.0,0.5597,0.0,0.1959,,,0
kg_fdaf0fa7538f,0xAdversary0042,0.0,0.559,0.0,0.1957,,,0
kg_fdaf0fa7538f,0xBenign0015,0.0,0.5593,0.0,0.1957,,,0
kg_5e58ddf7a0e7,0xAdversary0111,0.0,0.5593,0.0,0.1957,,,0
kg_5e58ddf7a0e7,0xStealth0059,0.0,0.5589,0.0,0.1956,,,0
kg_fdaf0fa7538f,0xAdversary0113,0.0,0.5583,0.0,0.1954,,,0
kg_00aad096d3a6,0xAdversary0029,0.0,0.558,0.0,0.1953,,,0
kg_5e58ddf7a0e7,0xAdversary0046,0.0,0.5576,0.0,0.1952,,,0
kg_d65a20e36bb3,0xAdversary0099,0.0,0.5575,0.0,0.1951,,,0
kg_fdaf0fa7538f,0xAdversary0117,0.0,0.5573,0.0,0.195,,,0
kg_d65a20e36bb3,0xAdversary0046,0.0,0.5566,0.0,0.1948,,,0
kg_d65a20e36bb3,0xStealth0003,0.0,0.5566,0.0,0.1948,,,0
kg_fdaf0fa7538f,0xBenign0000,0.0,0.5555,0.0,0.1944,,,0
kg_d65a20e36bb3,0xBenign0031,0.0,0.5551,0.0,0.1943,,,1
kg_d65a20e36bb3,0xStealth0032,0.0,0.5552,0.0,0.1943,,,1
kg_00aad096d3a6,0xBenign0021,0.0,0.5547,0.0,0.1941,,,1
kg_d65a20e36bb3,0xAdversary0004,0.0,0.5545,0.0,0.1941,,,1
kg_fdaf0fa7538f,0xBenign0014,0.0,0.5539,0.0,0.1939,,,1
kg_d65a20e36bb3,0xStealth0015,0.0,0.5541,0.0,0.1939,,,1
kg_00aad096d3a6,0xBenign0013,0.0,0.5536,0.0,0.1937,,,1
kg_fdaf0fa7538f,0xAdversary0029,0.0,0.5535,0.0,0.1937,,,1
kg_5e58ddf7a0e7,0xBenign0022,0.0,0.5534,0.0,0.1937,,,1
kg_5e58ddf7a0e7,0xBenign0007,0.0,0.5528,0.0,0.1935,,,1
kg_00aad096d3a6,0xAdversary0054,0.0,0.5528,0.0,0.1935,,,1
kg_5e58ddf7a0e7,0xStealth0076,0.0,0.5525,0.0,0.1934,,,1
kg_fdaf0fa7538f,0xBenign0011,0.0,0.5526,0.0,0.1934,,,1
kg_00aad096d3a6,0xBenign0009,0.0,0.5524,0.0,0.1933,,,1
kg_fdaf0fa7538f,0xBenign0001,0.0,0.552,0.0,0.1932,,,1
kg_00aad096d3a6,0xAdversary0083,0.0,0.5518,0.0,0.1931,,,1
kg_00aad096d3a6,0xAdversary0113,0.0,0.5511,0.0,0.1929,,,1
kg_fdaf0fa7538f,0xAdversary0006,0.0,0.5506,0.0,0.1927,,,1
kg_fdaf0fa7538f,0xAdversary0010,0.0,0.5503,0.0,0.1926,,,1
kg_d65a20e36bb3,0xBenign0010,0.0,0.5499,0.0,0.1925,,,1
kg_5e58ddf7a0e7,0xStealth0054,0.0,0.5501,0.0,0.1925,,,0
kg_fdaf0fa7538f,0xAdversary0022,0.0,0.5501,0.0,0.1925,,,0
kg_d65a20e36bb3,0xAdversary0016,0.0,0.5498,0.0,0.1924,,,0
kg_d65a20e36bb3,0xStealth0000,0.0,0.5495,0.0,0.1923,,,0
kg_d65a20e36bb3,0xAdversary0028,0.0,0.5494,0.0,0.1923,,,0
kg_5e58ddf7a0e7,0xAdversary0015,0.0,0.549,0.0,0.1922,,,0
kg_00aad096d3a6,0xAdversary0071,0.0,0.5485,0.0,0.192,,,0
kg_fdaf0fa7538f,0xAdversary0102,0.0,0.5487,0.0,0.192,,,0
kg_00aad096d3a6,0xAdversary0011,0.0,0.5481,0.0,0.1919,,,0
kg_d65a20e36bb3,0xStealth0048,0.0,0.5482,0.0,0.1919,,,0
kg_00aad096d3a6,0xAdversary0036,0.0,0.5484,0.0,0.1919,,,0
kg_d65a20e36bb3,0xAdversary0022,0.0,0.5479,0.0,0.1918,,,0
kg_d65a20e36bb3,0xStealth0078,0.0,0.548,0.0,0.1918,,,0
kg_d65a20e36bb3,0xBenign0011,0.0,0.5481,0.0,0.1918,,,0
kg_d65a20e36bb3,0xStealth0068,0.0,0.5476,0.0,0.1917,,,0
kg_fdaf0fa7538f,0xAdversary0089,0.0,0.5475,0.0,0.1916,,,0
kg_5e58ddf7a0e7,0xBenign0015,0.0,0.5472,0.0,0.1915,,,0
kg_00aad096d3a6,0xBenign0027,0.0,0.547,0.0,0.1914,,,0
kg_d65a20e36bb3,0xStealth0005,0.0,0.5469,0.0,0.1914,,,0
kg_00aad096d3a6,0xBenign0010,0.0,0.546,0.0,0.1911,,,0
kg_d65a20e36bb3,0xBenign0013,0.0,0.5458,0.0,0.191,,,0
kg_00aad096d3a6,0xAdversary0030,0.0,0.5456,0.0,0.191,,,0
kg_d65a20e36bb3,0xAdversary0082,0.0,0.5452,0.0,0.1908,,,0
kg_00aad096d3a6,0xNoisyBenign0003,0.0,0.5447,0.0,0.1907,,,0
kg_5e58ddf7a0e7,0xBenign0014,0.0,0.545,0.0,0.1907,,,0
kg_00aad096d3a6,0xAdversary0058,0.0,0.5446,0.0,0.1906,,,0
kg_d65a20e36bb3,0xAdversary0010,0.0,0.5447,0.0,0.1906,,,0
kg_5e58ddf7a0e7,0xAdversary0040,0.0,0.5445,0.0,0.1906,,,0
kg_d65a20e36bb3,0xStealth0076,0.0,0.5444,0.0,0.1905,,,0
kg_d65a20e36bb3,0xStealth0062,0.0,0.5442,0.0,0.1905,,,0
kg_d65a20e36bb3,0xAdversary0058,0.0,0.5442,0.0,0.1905,,,0
kg_00aad096d3a6,0xBenign0023,0.0,0.5439,0.0,0.1904,,,0
kg_00aad096d3a6,0xAdversary0023,0.0,0.5438,0.0,0.1903,,,0
kg_d65a20e36bb3,0xAdversary0076,0.0,0.5438,0.0,0.1903,,,0
kg_fdaf0fa7538f,0xAdversary0094,0.0,0.5435,0.0,0.1902,,,0
kg_00aad096d3a6,0xAdversary0059,0.0,0.5431,0.0,0.1901,,,0
kg_5e58ddf7a0e7,0xAdversary0083,0.0,0.5425,0.0,0.1899,,,0
kg_5e58ddf7a0e7,0xAdversary0100,0.0,0.5426,0.0,0.1899,,,0
kg_d65a20e36bb3,0xAdversary0119,0.0,0.5421,0.0,0.1897,,,0
kg_fdaf0fa7538f,0xBenign0030,0.0,0.5414,0.0,0.1895,,,0
kg_d65a20e36bb3,0xStealth0074,0.0,0.5412,0.0,0.1894,,,0
kg_fdaf0fa7538f,0xAdversary0036,0.0,0.5403,0.0,0.1891,,,0
kg_fdaf0fa7538f,0xAdversary0076,0.0,0.5399,0.0,0.189,,,0
kg_00aad096d3a6,0xBenign0007,0.0,0.5396,0.0,0.1889,,,0
kg_fdaf0fa7538f,0xBenign0016,0.0,0.5396,0.0,0.1889,,,0
kg_00aad096d3a6,0xAdversary0005,0.0,0.5394,0.0,0.1888,,,0
kg_5e58ddf7a0e7,0xAdversary0048,0.0,0.5392,0.0,0.1887,,,0
kg_d65a20e36bb3,0xAdversary0106,0.0,0.5391,0.0,0.1887,,,0
kg_d65a20e36bb3,0xStealth0013,0.0,0.5392,0.0,0.1887,,,0
kg_fdaf0fa7538f,0xAdversary0018,0.0,0.5389,0.0,0.1886,,,0
kg_fdaf0fa7538f,0xAdversary0107,0.0,0.5385,0.0,0.1885,,,1
kg_d65a20e36bb3,0xStealth0050,0.0,0.5379,0.0,0.1883,,,1
kg_fdaf0fa7538f,0xAdversary0118,0.0,0.5363,0.0,0.1877,,,1
kg_d65a20e36bb3,0xStealth0056,0.0,0.5363,0.0,0.1877,,,1
kg_fdaf0fa7538f,0xAdversary0054,0.0,0.5361,0.0,0.1876,,,1
kg_00aad096d3a6,0xBenign0016,0.0,0.5357,0.0,0.1875,,,1
kg_5e58ddf7a0e7,0xBenign0004,0.0,0.5353,0.0,0.1874,,,1
kg_00aad096d3a6,0xBenign0004,0.0,0.5355,0.0,0.1874,,,1
kg_00aad096d3a6,0xAdversary0010,0.0,0.5351,0.0,0.1873,,,1
kg_fdaf0fa7538f,0xAdversary0088,0.0,0.5352,0.0,0.1873,,,1
kg_d65a20e36bb3,0xAdversary0100,0.0,0.535,0.0,0.1872,,,1
kg_d65a20e36bb3,0xBenign0034,0.0,0.5346,0.0,0.1871,,,1
kg_00aad096d3a6,0xAdversary0119,0.0,0.5342,0.0,0.187,,,1
kg_fdaf0fa7538f,0xAdversary0106,0.0,0.5344,0.0,0.187,,,1
kg_00aad096d3a6,0xAdversary0118,0.0,0.534,0.0,0.1869,,,1
kg_fdaf0fa7538f,0xAdversary0046,0.0,0.5336,0.0,0.1868,,,1
kg_d65a20e36bb3,0xAdversary0077,0.0,0.5337,0.0,0.1868,,,1
kg_fdaf0fa7538f,0xAdversary0047,0.0,0.5334,0.0,0.1867,,,1
kg_fdaf0fa7538f,0xAdversary0011,0.0,0.5331,0.0,0.1866,,,1
kg_5e58ddf7a0e7,0xAdversary0082,0.0,0.5329,0.0,0.1865,,,1
kg_00aad096d3a6,0xAdversary0084,0.0,0.5326,0.0,0.1864,,,1
kg_5e58ddf7a0e7,0xAdversary0028,0.0,0.5324,0.0,0.1863,,,1
kg_d65a20e36bb3,0xStealth0055,0.0,0.5321,0.0,0.1862,,,1
kg_00aad096d3a6,0xBenign0017,0.0,0.532,0.0,0.1862,,,1
kg_5e58ddf7a0e7,0xAdversary0106,0.0,0.5316,0.0,0.1861,,,1
kg_d65a20e36bb3,0xAdversary0059,0.0,0.5315,0.0,0.186,,,1
kg_d65a20e36bb3,0xBenign0018,0.0,0.5313,0.0,0.186,,,1
kg_00aad096d3a6,0xAdversary0072,0.0,0.5306,0.0,0.1857,,,1
kg_5e58ddf7a0e7,0xAdversary0030,0.0,0.5303,0.0,0.1856,,,1
kg_d65a20e36bb3,0xBenign0008,0.0,0.5297,0.0,0.1854,,,1
kg_5e58ddf7a0e7,0xBenign0026,0.0,0.5293,0.0,0.1853,,,1
kg_00aad096d3a6,0xAdversary0046,0.0,0.5294,0.0,0.1853,,,1
kg_d65a20e36bb3,0xBenign0019,0.0,0.529,0.0,0.1852,,,1
kg_d65a20e36bb3,0xAdversary0089,0.0,0.5285,0.0,0.185,,,1
kg_5e58ddf7a0e7,0xBenign0012,0.0,0.5283,0.0,0.1849,,,1
kg_00aad096d3a6,0xAdversary0034,0.0,0.5282,0.0,0.1849,,,1
kg_00aad096d3a6,0xAdversary0101,0.0,0.5284,0.0,0.1849,,,1
kg_d65a20e36bb3,0xAdversary0112,0.0,0.5279,0.0,0.1848,,,1
kg_fdaf0fa7538f,0xBenign0031,0.0,0.5276,0.0,0.1847,,,1
kg_5e58ddf7a0e7,0xAdversary0004,0.0,0.5275,0.0,0.1846,,,1
kg_00aad096d3a6,0xAdversary0095,0.0,0.5275,0.0,0.1846,,,1
kg_fdaf0fa7538f,0xAdversary0119,0.0,0.5268,0.0,0.1844,,,1
kg_00aad096d3a6,0xAdversary0065,0.0,0.5262,0.0,0.1842,,,1
kg_00aad096d3a6,0xAdversary0114,0.0,0.5261,0.0,0.1841,,,1
kg_fdaf0fa7538f,0xAdversary0005,0.0,0.5259,0.0,0.1841,,,1
kg_5e58ddf7a0e7,0xAdversary0010,0.0,0.5255,0.0,0.1839,,,1
kg_d65a20e36bb3,0xBenign0006,0.0,0.5252,0.0,0.1838,,,1
kg_5e58ddf7a0e7,0xAdversary0070,0.0,0.5245,0.0,0.1836,,,1
kg_00aad096d3a6,0xNoisyBenign0000,0.0,0.524,0.0,0.1834,,,1
kg_5e58ddf7a0e7,0xAdversary0113,0.0,0.5236,0.0,0.1833,,,1
kg_00aad096d3a6,0xAdversary0012,0.0,0.523,0.0,0.1831,,,1
kg_00aad096d3a6,0xAdversary0006,0.0,0.5232,0.0,0.1831,,,1
kg_fdaf0fa7538f,0xAdversary0024,0.0,0.5225,0.0,0.1829,,,1
kg_d65a20e36bb3,0xAdversary0083,0.0,0.5225,0.0,0.1829,,,1
kg_fdaf0fa7538f,0xBenign0027,0.0,0.5222,0.0,0.1828,,,1
kg_fdaf0fa7538f,0xAdversary0083,0.0,0.5219,0.0,0.1827,,,1
kg_5e58ddf7a0e7,0xAdversary0094,0.0,0.5217,0.0,0.1826,,,1
kg_5e58ddf7a0e7,0xAdversary0041,0.0,0.5218,0.0,0.1826,,,1
kg_00aad096d3a6,0xAdversary0082,0.0,0.5212,0.0,0.1824,,,1
kg_00aad096d3a6,0xAdversary0022,0.0,0.5211,0.0,0.1824,,,1
kg_00aad096d3a6,0xAdversary0078,0.0,0.5204,0.0,0.1821,,,1
kg_5e58ddf7a0e7,0xAdversary0023,0.0,0.5203,0.0,0.1821,,,1
kg_00aad096d3a6,0xNoisyBenign0006,0.0,0.5202,0.0,0.1821,,,1
kg_00aad096d3a6,0xAdversary0102,0.0,0.5197,0.0,0.1819,,,1
kg_fdaf0fa7538f,0xAdversary0101,0.0,0.5195,0.0,0.1818,,,1
kg_fdaf0fa7538f,0xAdversary0065,0.0,0.5192,0.0,0.1817,,,1
kg_00aad096d3a6,0xBenign0025,0.0,0.519,0.0,0.1817,,,1
kg_fdaf0fa7538f,0xBenign0034,0.0,0.5191,0.0,0.1817,,,1
kg_fdaf0fa7538f,0xAdversary0058,0.0,0.5185,0.0,0.1815,,,1
kg_5e58ddf7a0e7,0xAdversary0052,0.0,0.5182,0.0,0.1814,,,1
kg_fdaf0fa7538f,0xAdversary0030,0.0,0.5184,0.0,0.1814,,,1
kg_fdaf0fa7538f,0xAdversary0059,0.0,0.5182,0.0,0.1814,,,1
kg_d65a20e36bb3,0xBenign0029,0.0,0.5181,0.0,0.1813,,,1
kg_d65a20e36bb3,0xBenign0015,0.0,0.5174,0.0,0.1811,,,1
kg_00aad096d3a6,0xBenign0012,0.0,0.517,0.0,0.181,,,1
kg_fdaf0fa7538f,0xNoisyBenign0002,0.0,0.5168,0.0,0.1809,,,1
kg_5e58ddf7a0e7,0xAdversary0022,0.0,0.5166,0.0,0.1808,,,1
kg_5e58ddf7a0e7,0xAdversary0071,0.0,0.5166,0.0,0.1808,,,1
kg_fdaf0fa7538f,0xAdversary0078,0.0,0.5167,0.0,0.1808,,,1
kg_00aad096d3a6,0xBenign0031,0.0,0.5161,0.0,0.1806,,,1
kg_d65a20e36bb3,0xAdversary0090,0.0,0.5161,0.0,0.1806,,,1
kg_00aad096d3a6,0xAdversary0042,0.0,0.5161,0.0,0.1806,,,1
kg_fdaf0fa7538f,0xBenign0010,0.0,0.5157,0.0,0.1805,,,1
kg_fdaf0fa7538f,0xAdversary0016,0.0,0.5152,0.0,0.1803,,,1
kg_00aad096d3a6,0xAdversary0052,0.0,0.5149,0.0,0.1802,,,1
kg_5e58ddf7a0e7,0xBenign0017,0.0,0.5142,0.0,0.18,,,1
kg_5e58ddf7a0e7,0xAdversary0053,0.0,0.514,0.0,0.1799,,,1
kg_fdaf0fa7538f,0xAdversary0084,0.0,0.5139,0.0,0.1799,,,1
kg_5e58ddf7a0e7,0xAdversary0018,0.0,0.5137,0.0,0.1798,,,1
kg_5e58ddf7a0e7,0xBenign0030,0.0,0.5132,0.0,0.1796,,,1
kg_00aad096d3a6,0xAdversary0096,0.0,0.5132,0.0,0.1796,,,1
kg_d65a20e36bb3,0xAdversary0065,0.0,0.5133,0.0,0.1796,,,1
kg_d65a20e36bb3,0xAdversary0095,0.0,0.5133,0.0,0.1796,,,1
kg_00aad096d3a6,0xAdversary0024,0.0,0.5126,0.0,0.1794,,,1
kg_00aad096d3a6,0xAdversary0048,0.0,0.5121,0.0,0.1792,,,1
kg_5e58ddf7a0e7,0xAdversary0118,0.0,0.5121,0.0,0.1792,,,1
kg_d65a20e36bb3,0xAdversary0094,0.0,0.5121,0.0,0.1792,,,1
kg_5e58ddf7a0e7,0xAdversary0035,0.0,0.5117,0.0,0.1791,,,1
kg_5e58ddf7a0e7,0xBenign0013,0.0,0.5118,0.0,0.1791,,,1
kg_5e58ddf7a0e7,0xAdversary0084,0.0,0.5116,0.0,0.1791,,,1
kg_d65a20e36bb3,0xAdversary0052,0.0,0.5117,0.0,0.1791,,,1
kg_5e58ddf7a0e7,0xBenign0021,0.0,0.5114,0.0,0.179,,,1
kg_d65a20e36bb3,0xAdversary0071,0.0,0.5113,0.0,0.179,,,1
kg_d65a20e36bb3,0xAdversary0034,0.0,0.5112,0.0,0.1789,,,1
kg_d65a20e36bb3,0xAdversary0011,0.0,0.5108,0.0,0.1788,,,1
kg_5e58ddf7a0e7,0xAdversary0006,0.0,0.5109,0.0,0.1788,,,1
kg_d65a20e36bb3,0xBenign0004,0.0,0.5104,0.0,0.1786,,,1
kg_d65a20e36bb3,0xAdversary0064,0.0,0.5099,0.0,0.1785,,,1
kg_fdaf0fa7538f,0xAdversary0034,0.0,0.5096,0.0,0.1784,,,1
kg_5e58ddf7a0e7,0xAdversary0064,0.0,0.5096,0.0,0.1784,,,1
kg_00aad096d3a6,0xAdversary0112,0.0,0.5096,0.0,0.1784,,,1
kg_fdaf0fa7538f,0xAdversary0064,0.0,0.5093,0.0,0.1783,,,1
kg_d65a20e36bb3,0xAdversary0072,0.0,0.5095,0.0,0.1783,,,1
kg_5e58ddf7a0e7,0xAdversary0016,0.0,0.5092,0.0,0.1782,,,1
kg_5e58ddf7a0e7,0xAdversary0058,0.0,0.5091,0.0,0.1782,,,1
kg_d65a20e36bb3,0xAdversary0113,0.0,0.5089,0.0,0.1781,,,1
kg_00aad096d3a6,0xBenign0006,0.0,0.5089,0.0,0.1781,,,1
kg_00aad096d3a6,0xAdversary0040,0.0,0.5085,0.0,0.178,,,1
kg_fdaf0fa7538f,0xAdversary0072,0.0,0.5083,0.0,0.1779,,,1
kg_00aad096d3a6,0xAdversary0088,0.0,0.5081,0.0,0.1779,,,1
kg_d65a20e36bb3,0xAdversary0024,0.0,0.5079,0.0,0.1778,,,1
kg_5e58ddf7a0e7,0xAdversary0072,0.0,0.5073,0.0,0.1776,,,1
kg_00aad096d3a6,0xBenign0030,0.0,0.5071,0.0,0.1775,,,1
kg_fdaf0fa7538f,0xAdversary0114,0.0,0.5071,0.0,0.1775,,,1
kg_5e58ddf7a0e7,0xAdversary0000,0.0,0.5072,0.0,0.1775,,,1
kg_fdaf0fa7538f,0xAdversary0066,0.0,0.5068,0.0,0.1774,,,1
kg_5e58ddf7a0e7,0xAdversary0017,0.0,0.5065,0.0,0.1773,,,1
kg_fdaf0fa7538f,0xBenign0013,0.0,0.5067,0.0,0.1773,,,1
kg_5e58ddf7a0e7,0xBenign0000,0.0,0.5064,0.0,0.1772,,,1
kg_fdaf0fa7538f,0xAdversary0048,0.0,0.5056,0.0,0.177,,,1
kg_fdaf0fa7538f,0xAdversary0012,0.0,0.5055,0.0,0.1769,,,1
kg_5e58ddf7a0e7,0xAdversary0047,0.0,0.5055,0.0,0.1769,,,1
kg_fdaf0fa7538f,0xAdversary0028,0.0,0.5053,0.0,0.1768,,,1
kg_00aad096d3a6,0xAdversary0028,0.0,0.5051,0.0,0.1768,,,1
kg_00aad096d3a6,0xAdversary0090,0.0,0.5048,0.0,0.1767,,,1
kg_00aad096d3a6,0xAdversary0060,0.0,0.5045,0.0,0.1766,,,1
kg_00aad096d3a6,0xAdversary0000,0.0,0.5046,0.0,0.1766,,,1
kg_5e58ddf7a0e7,0xBenign0008,0.0,0.5044,0.0,0.1765,,,1
kg_5e58ddf7a0e7,0xAdversary0107,0.0,0.5033,0.0,0.1762,,,1
kg_fdaf0fa7538f,0xAdversary0070,0.0,0.5032,0.0,0.1761,,,1
kg_5e58ddf7a0e7,0xBenign0033,0.0,0.5027,0.0,0.176,,,1
kg_fdaf0fa7538f,0xNoisyBenign0011,0.0,0.5026,0.0,0.1759,,,1
kg_00aad096d3a6,0xBenign0015,0.0,0.5024,0.0,0.1758,,,1
kg_fdaf0fa7538f,0xAdversary0090,0.0,0.5017,0.0,0.1756,,,1
kg_00aad096d3a6,0xNoisyBenign0001,0.0,0.5018,0.0,0.1756,,,1
kg_fdaf0fa7538f,0xNoisyBenign0005,0.0,0.5013,0.0,0.1755,,,1
kg_00aad096d3a6,0xBenign0003,0.0,0.5014,0.0,0.1755,,,1
kg_00aad096d3a6,0xAdversary0108,0.0,0.5015,0.0,0.1755,,,1
kg_fdaf0fa7538f,0xAdversary0108,0.0,0.501,0.0,0.1754,,,1
kg_00aad096d3a6,0xAdversary0018,0.0,0.501,0.0,0.1754,,,1
kg_5e58ddf7a0e7,0xBenign0002,0.0,0.5008,0.0,0.1753,,,1
kg_fdaf0fa7538f,0xAdversary0040,0.0,0.501,0.0,0.1753,,,1
kg_5e58ddf7a0e7,0xBenign0027,0.0,0.5006,0.0,0.1752,,,1
kg_5e58ddf7a0e7,0xAdversary0076,0.0,0.5003,0.0,0.1751,,,1
kg_5e58ddf7a0e7,0xAdversary0096,0.0,0.4998,0.0,0.1749,,,1
kg_00aad096d3a6,0xAdversary0076,0.0,0.499,0.0,0.1746,,,1
kg_d65a20e36bb3,0xAdversary0107,0.0,0.4976,0.0,0.1742,,,1
kg_d65a20e36bb3,0xBenign0027,0.0,0.4977,0.0,0.1742,,,1
kg_d65a20e36bb3,0xAdversary0060,0.0,0.4977,0.0,0.1742,,,1
kg_fdaf0fa7538f,0xAdversary0112,0.0,0.4971,0.0,0.174,,,1
kg_d65a20e36bb3,0xAdversary0096,0.0,0.4959,0.0,0.1736,,,1
kg_00aad096d3a6,0xAdversary0106,0.0,0.4951,0.0,0.1733,,,1
kg_d65a20e36bb3,0xBenign0014,0.0,0.4953,0.0,0.1733,,,1
kg_d65a20e36bb3,0xAdversary0005,0.0,0.4952,0.0,0.1733,,,1
kg_fdaf0fa7538f,0xAdversary0060,0.0,0.4947,0.0,0.1732,,,1
kg_00aad096d3a6,0xBenign0026,0.0,0.4948,0.0,0.1732,,,1
kg_5e58ddf7a0e7,0xAdversary0089,0.0,0.4945,0.0,0.1731,,,1
kg_5e58ddf7a0e7,0xAdversary0029,0.0,0.4941,0.0,0.1729,,,1
kg_00aad096d3a6,0xAdversary0070,0.0,0.4939,0.0,0.1729,,,1
kg_00aad096d3a6,0xNoisyBenign0008,0.0,0.4939,0.0,0.1729,,,1
kg_5e58ddf7a0e7,0xAdversary0011,0.0,0.4937,0.0,0.1728,,,1
kg_5e58ddf7a0e7,0xAdversary0059,0.0,0.4931,0.0,0.1726,,,1
kg_5e58ddf7a0e7,0xAdversary0005,0.0,0.4927,0.0,0.1725,,,1
kg_5e58ddf7a0e7,0xAdversary0042,0.0,0.4917,0.0,0.1721,,,1
kg_5e58ddf7a0e7,0xAdversary0077,0.0,0.4914,0.0,0.172,,,1
kg_5e58ddf7a0e7,0xAdversary0065,0.0,0.4911,0.0,0.1719,,,1
kg_5e58ddf7a0e7,0xAdversary0112,0.0,0.4905,0.0,0.1717,,,1
kg_fdaf0fa7538f,0xNoisyBenign0001,0.0,0.4902,0.0,0.1716,,,1
kg_d65a20e36bb3,0xAdversary0101,0.0,0.4891,0.0,0.1712,,,1
kg_00aad096d3a6,0xAdversary0016,0.0,0.4887,0.0,0.1711,,,1
kg_5e58ddf7a0e7,0xBenign0003,0.0,0.4883,0.0,0.1709,,,1
kg_5e58ddf7a0e7,0xAdversary0119,0.0,0.4879,0.0,0.1708,,,1
kg_d65a20e36bb3,0xAdversary0041,0.0,0.4876,0.0,0.1706,,,1
kg_d65a20e36bb3,0xBenign0020,0.0,0.487,0.0,0.1705,,,1
kg_00aad096d3a6,0xAdversary0004,0.0,0.4863,0.0,0.1702,,,1
kg_d65a20e36bb3,0xAdversary0006,0.0,0.4863,0.0,0.1702,,,1
kg_fdaf0fa7538f,0xNoisyBenign0007,0.0,0.4864,0.0,0.1702,,,1
kg_fdaf0fa7538f,0xAdversary0052,0.0,0.4858,0.0,0.17,,,1
kg_d65a20e36bb3,0xBenign0009,0.0,0.4846,0.0,0.1696,,,1
kg_fdaf0fa7538f,0xAdversary0082,0.0,0.4835,0.0,0.1692,,,1
kg_d65a20e36bb3,0xAdversary0029,0.0,0.4832,0.0,0.1691,,,1
kg_5e58ddf7a0e7,0xAdversary0102,0.0,0.4832,0.0,0.1691,,,1
kg_d65a20e36bb3,0xAdversary0035,0.0,0.4825,0.0,0.1689,,,1
kg_5e58ddf7a0e7,0xAdversary0095,0.0,0.4822,0.0,0.1688,,,1
kg_5e58ddf7a0e7,0xAdversary0024,0.0,0.4821,0.0,0.1687,,,1
kg_5e58ddf7a0e7,0xBenign0019,0.0,0.4818,0.0,0.1686,,,1
kg_5e58ddf7a0e7,0xAdversary0054,0.0,0.4805,0.0,0.1682,,,1
kg_d65a20e36bb3,0xAdversary0030,0.0,0.4799,0.0,0.168,,,1
kg_5e58ddf7a0e7,0xBenign0018,0.0,0.4801,0.0,0.168,,,1
kg_d65a20e36bb3,0xBenign0007,0.0,0.4793,0.0,0.1678,,,1
